Year,Month,Region,Season,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),num_fires,avg_size_ha,dominant_risk
2016,4,Vancouver Island,Spring,9.0,68.1,47.5,8.8,74,0.12458108108108107,Low
2016,5,Cariboo,Spring,11.1,48.1,39.6,7.9,48,7.3703191489361695,Moderate
2016,5,Kamloops,Spring,16.2,49.3,25.7,11.7,69,2.9551343283582088,Low
2016,5,Okanagan,Spring,15.9,41.4,29.4,10.3,40,2.11275,Low
2016,5,Prince George,Spring,10.8,54.4,27.0,6.4,207,460.8727064676617,Low
2016,5,Vancouver Island,Spring,14.2,60.8,37.3,9.4,74,0.12458108108108107,Low
2016,6,Cariboo,Summer,18.7,56.8,54.2,10.3,69,1.0362608695652176,Low
2016,6,Kamloops,Summer,20.0,33.4,30.4,11.1,298,2.4425420875420873,Low
2016,6,Okanagan,Summer,21.1,34.7,19.7,10.4,320,1.4744420062695927,Low
2016,6,Prince George,Summer,14.3,47.1,49.4,9.3,210,30.81252153110048,Low
2016,6,Vancouver Island,Summer,17.3,69.4,29.3,10.9,286,1.192540350877193,Low
2016,7,Cariboo,Summer,20.4,45.7,37.7,8.6,69,1.0362608695652176,Low
2016,7,Kamloops,Summer,24.2,28.9,14.1,12.1,298,2.4425420875420873,Low
2016,7,Okanagan,Summer,26.4,31.1,28.3,8.7,320,1.4744420062695927,Low
2016,7,Prince George,Summer,17.1,55.8,58.6,9.7,210,30.81252153110048,Low
2016,7,Vancouver Island,Summer,18.4,62.7,23.3,9.2,286,1.192540350877193,Low
2016,8,Cariboo,Summer,19.4,50.6,32.9,7.0,69,1.0362608695652176,Low
2016,8,Kamloops,Summer,23.0,38.7,20.1,9.8,298,2.4425420875420873,Low
2016,8,Okanagan,Summer,22.5,33.7,21.6,10.7,320,1.4744420062695927,Low
2016,8,Prince George,Summer,18.0,47.4,66.4,8.7,210,30.81252153110048,Low
2016,8,Vancouver Island,Summer,17.5,68.7,18.5,8.6,286,1.192540350877193,Low
2016,9,Cariboo,Fall,11.7,61.7,58.6,5.7,38,0.016583333333333335,Extreme
2016,9,Kamloops,Fall,17.9,45.9,21.4,8.5,123,0.06569387755102041,Extreme
2016,9,Okanagan,Fall,16.3,51.5,30.7,8.9,58,0.06153846153846154,Extreme
2016,9,Prince George,Fall,12.1,57.7,33.1,9.7,104,0.0255,Extreme
2016,9,Vancouver Island,Fall,13.3,69.1,37.4,10.6,147,0.45687951807228916,Low
2016,10,Cariboo,Fall,4.8,81.0,65.4,6.9,38,0.016583333333333335,Extreme
2016,10,Kamloops,Fall,8.1,60.8,27.2,8.1,123,0.06569387755102041,Extreme
2016,10,Okanagan,Fall,11.7,55.8,34.0,10.1,58,0.06153846153846154,Extreme
2016,10,Prince George,Fall,4.4,70.4,39.7,9.9,104,0.0255,Extreme
2016,10,Vancouver Island,Fall,12.2,80.1,84.6,10.2,147,0.45687951807228916,Low
2016,11,Cariboo,Fall,-3.8,85.3,54.0,7.1,38,0.016583333333333335,Extreme
2016,11,Kamloops,Fall,2.7,72.4,33.7,8.3,123,0.06569387755102041,Extreme
2016,11,Okanagan,Fall,3.1,73.9,15.5,7.5,58,0.06153846153846154,Extreme
2016,11,Prince George,Fall,-6.7,88.6,45.1,9.0,104,0.0255,Extreme
2016,11,Vancouver Island,Fall,7.9,87.1,131.2,10.3,147,0.45687951807228916,Low
2016,12,Cariboo,Winter,-9.3,74.9,62.5,7.4,4,100.25975,Moderate
2016,12,Kamloops,Winter,-1.7,81.8,48.3,7.0,3,0.506,Low
2016,12,Okanagan,Winter,-3.9,76.1,43.0,7.9,2,2.7,Moderate
2016,12,Prince George,Winter,-11.0,86.4,51.7,7.8,2,152.0,High
2016,12,Vancouver Island,Winter,3.0,78.2,164.3,12.1,2,75.0045,High
2017,1,Cariboo,Winter,-11.5,91.2,45.0,6.9,2,113.19949999999999,High
2017,1,Kamloops,Winter,-4.8,82.6,35.6,11.1,1,0.009,Low
2017,1,Okanagan,Winter,-5.1,73.8,32.6,10.2,3,0.3393333333333333,Low
2017,2,Cariboo,Winter,-4.5,75.7,28.5,7.6,2,113.19949999999999,High
2017,2,Kamloops,Winter,-3.0,78.6,32.1,9.3,1,0.009,Low
2017,2,Okanagan,Winter,-2.2,69.9,22.7,9.3,3,0.3393333333333333,Low
2017,3,Cariboo,Spring,0.1,71.8,19.3,7.4,38,4.390864864864865,Moderate
2017,3,Kamloops,Spring,3.4,67.8,25.0,9.7,38,4.2973684210526315,Low
2017,3,Okanagan,Spring,5.5,48.8,26.5,11.4,19,0.22852631578947366,Low
2017,3,Prince George,Spring,1.1,73.1,27.9,8.6,91,8.835068965517243,Low
2017,3,Vancouver Island,Spring,8.1,74.4,73.2,11.4,25,1.3105599999999997,Low
2017,4,Cariboo,Spring,4.9,60.7,26.0,9.4,38,4.390864864864865,Moderate
2017,4,Kamloops,Spring,9.5,50.9,13.2,9.8,38,4.2973684210526315,Low
2017,4,Okanagan,Spring,9.2,46.1,18.2,8.9,19,0.22852631578947366,Low
2017,4,Prince George,Spring,5.1,62.2,19.1,11.2,91,8.835068965517243,Low
2017,4,Vancouver Island,Spring,13.9,72.7,48.1,11.4,25,1.3105599999999997,Low
2017,5,Cariboo,Spring,8.8,56.3,37.8,11.1,38,4.390864864864865,Moderate
2017,5,Kamloops,Spring,13.9,41.9,21.8,11.4,38,4.2973684210526315,Low
2017,5,Okanagan,Spring,16.4,36.2,19.4,12.5,19,0.22852631578947366,Low
2017,5,Prince George,Spring,11.9,54.9,41.3,9.8,91,8.835068965517243,Low
2017,5,Vancouver Island,Spring,15.0,67.1,32.2,10.3,25,1.3105599999999997,Low
2017,6,Cariboo,Summer,16.2,56.4,56.9,10.8,255,3550.109844897959,Low
2017,6,Kamloops,Summer,22.4,36.0,33.5,10.5,304,720.228632996633,Low
2017,6,Okanagan,Summer,19.4,43.0,32.1,7.3,375,241.29023466666666,Low
2017,6,Prince George,Summer,16.1,54.4,51.1,8.6,314,92.50052866242038,Low
2017,6,Vancouver Island,Summer,16.2,52.3,26.1,9.8,158,49.63975796178344,Low
2017,7,Cariboo,Summer,19.6,47.6,65.5,9.8,255,3550.109844897959,Low
2017,7,Kamloops,Summer,23.7,36.7,14.0,11.1,304,720.228632996633,Low
2017,7,Okanagan,Summer,26.1,31.5,20.0,10.2,375,241.29023466666666,Low
2017,7,Prince George,Summer,18.0,56.2,41.4,7.0,314,92.50052866242038,Low
2017,7,Vancouver Island,Summer,21.2,65.1,13.7,10.1,158,49.63975796178344,Low
2017,8,Cariboo,Summer,19.0,44.9,35.6,8.6,255,3550.109844897959,Low
2017,8,Kamloops,Summer,23.4,38.0,21.2,13.5,304,720.228632996633,Low
2017,8,Okanagan,Summer,24.8,36.8,27.2,10.1,375,241.29023466666666,Low
2017,8,Prince George,Summer,17.4,52.2,56.9,9.2,314,92.50052866242038,Low
2017,8,Vancouver Island,Summer,17.5,67.9,23.3,11.4,158,49.63975796178344,Low
2017,9,Cariboo,Fall,12.0,59.5,43.2,10.2,67,3.490153846153846,Extreme
2017,9,Kamloops,Fall,15.5,45.9,18.4,8.4,184,30.287325000000003,Extreme
2017,9,Okanagan,Fall,15.4,44.1,34.9,10.1,94,9.99898275862069,Extreme
2017,9,Prince George,Fall,10.8,68.0,32.6,7.3,178,9.50374193548387,Extreme
2017,9,Vancouver Island,Fall,14.3,71.1,27.6,11.3,183,4.738644230769231,Extreme
2017,10,Cariboo,Fall,5.1,70.4,44.0,6.3,67,3.490153846153846,Extreme
2017,10,Kamloops,Fall,7.8,66.8,33.4,7.9,184,30.287325000000003,Extreme
2017,10,Okanagan,Fall,13.4,65.6,29.4,9.0,94,9.99898275862069,Extreme
2017,10,Prince George,Fall,3.7,67.4,46.3,10.7,178,9.50374193548387,Extreme
2017,10,Vancouver Island,Fall,11.6,80.0,88.0,11.1,183,4.738644230769231,Extreme
2017,11,Cariboo,Fall,-5.1,81.3,47.0,5.3,67,3.490153846153846,Extreme
2017,11,Kamloops,Fall,-0.4,77.9,31.1,9.9,184,30.287325000000003,Extreme
2017,11,Okanagan,Fall,1.8,67.0,38.1,10.3,94,9.99898275862069,Extreme
2017,11,Prince George,Fall,-4.9,82.9,41.1,7.1,178,9.50374193548387,Extreme
2017,11,Vancouver Island,Fall,9.5,80.9,131.5,9.4,183,4.738644230769231,Extreme
2017,12,Cariboo,Winter,-10.1,82.8,22.8,10.3,2,113.19949999999999,High
2017,12,Kamloops,Winter,-3.6,74.9,52.4,11.9,1,0.009,Low
2017,12,Okanagan,Winter,-3.8,81.6,49.2,7.1,3,0.3393333333333333,Low
2018,1,Cariboo,Winter,-9.5,81.5,52.2,5.7,2,3.1995,Low
2018,1,Kamloops,Winter,-6.1,77.4,37.0,10.0,1,0.93,Moderate
2018,1,Okanagan,Winter,-4.6,73.9,31.8,6.6,1,0.009,Low
2018,2,Cariboo,Winter,-4.9,86.6,33.0,9.3,2,3.1995,Low
2018,2,Kamloops,Winter,-1.2,81.0,21.2,8.6,1,0.93,Moderate
2018,2,Okanagan,Winter,-2.5,77.7,20.4,9.0,1,0.009,Low
2018,3,Cariboo,Spring,-0.9,65.7,23.9,8.4,27,0.6738461538461539,Low
2018,3,Kamloops,Spring,2.1,59.1,18.9,13.2,84,49.177392857142856,Low
2018,3,Okanagan,Spring,4.1,65.7,27.8,10.5,32,1.23159375,Low
2018,3,Prince George,Spring,-2.8,71.9,33.5,8.9,150,222.3438918918919,Moderate
2018,3,Vancouver Island,Spring,5.6,75.7,81.7,12.1,110,1.6324311926605506,Low
2018,4,Cariboo,Spring,5.1,60.1,23.6,8.7,27,0.6738461538461539,Low
2018,4,Kamloops,Spring,9.3,52.9,17.9,13.0,84,49.177392857142856,Low
2018,4,Okanagan,Spring,11.3,49.1,15.2,12.9,32,1.23159375,Low
2018,4,Prince George,Spring,4.6,60.6,20.8,12.6,150,222.3438918918919,Moderate
2018,4,Vancouver Island,Spring,8.8,69.0,32.1,10.8,110,1.6324311926605506,Low
2018,5,Cariboo,Spring,11.6,47.8,30.8,7.1,27,0.6738461538461539,Low
2018,5,Kamloops,Spring,19.2,42.9,19.8,12.6,84,49.177392857142856,Low
2018,5,Okanagan,Spring,15.0,46.7,30.3,9.4,32,1.23159375,Low
2018,5,Prince George,Spring,8.4,52.7,53.4,9.8,150,222.3438918918919,Moderate
2018,5,Vancouver Island,Spring,15.1,68.2,32.1,9.3,110,1.6324311926605506,Low
2018,6,Cariboo,Summer,17.0,43.6,64.0,10.9,303,223.75474086378736,Low
2018,6,Kamloops,Summer,21.1,47.4,31.3,10.3,427,118.49809836065575,Low
2018,6,Okanagan,Summer,22.4,41.1,40.4,9.3,502,114.20695019920318,Low
2018,6,Prince George,Summer,14.8,50.6,53.0,11.6,568,1739.08886535009,Low
2018,6,Vancouver Island,Summer,17.3,65.1,13.4,11.7,351,502.6225143678161,Low
2018,7,Cariboo,Summer,18.4,37.6,41.7,8.4,303,223.75474086378736,Low
2018,7,Kamloops,Summer,24.7,38.4,21.0,11.3,427,118.49809836065575,Low
2018,7,Okanagan,Summer,23.2,30.0,22.9,9.9,502,114.20695019920318,Low
2018,7,Prince George,Summer,14.5,56.1,39.3,8.8,568,1739.08886535009,Low
2018,7,Vancouver Island,Summer,18.8,69.8,14.1,5.4,351,502.6225143678161,Low
2018,8,Cariboo,Summer,16.6,47.9,62.7,9.2,303,223.75474086378736,Low
2018,8,Kamloops,Summer,24.7,40.7,25.5,10.8,427,118.49809836065575,Low
2018,8,Okanagan,Summer,23.5,26.4,24.1,12.5,502,114.20695019920318,Low
2018,8,Prince George,Summer,16.5,54.4,37.4,9.5,568,1739.08886535009,Low
2018,8,Vancouver Island,Summer,19.5,67.2,14.6,8.5,351,502.6225143678161,Low
2018,9,Cariboo,Fall,10.4,55.6,39.3,7.5,73,2.521642857142857,Extreme
2018,9,Kamloops,Fall,16.3,48.6,26.1,8.0,154,3.7958235294117646,Extreme
2018,9,Okanagan,Fall,18.2,48.4,24.5,9.6,103,0.6841166666666666,Low
2018,9,Prince George,Fall,14.2,56.5,49.8,7.5,229,5.629530303030303,Extreme
2018,9,Vancouver Island,Fall,19.7,69.8,43.6,9.2,87,0.5493666666666667,Extreme
2018,10,Cariboo,Fall,4.9,72.9,49.6,10.4,73,2.521642857142857,Extreme
2018,10,Kamloops,Fall,9.4,60.4,26.1,10.7,154,3.7958235294117646,Extreme
2018,10,Okanagan,Fall,11.2,61.6,26.2,7.3,103,0.6841166666666666,Low
2018,10,Prince George,Fall,4.5,74.1,41.8,8.9,229,5.629530303030303,Extreme
2018,10,Vancouver Island,Fall,7.7,77.3,83.3,9.9,87,0.5493666666666667,Extreme
2018,11,Cariboo,Fall,-3.3,82.8,50.1,6.7,73,2.521642857142857,Extreme
2018,11,Kamloops,Fall,1.1,76.2,25.5,10.1,154,3.7958235294117646,Extreme
2018,11,Okanagan,Fall,1.5,75.3,35.6,9.0,103,0.6841166666666666,Low
2018,11,Prince George,Fall,-2.2,81.2,62.9,6.1,229,5.629530303030303,Extreme
2018,11,Vancouver Island,Fall,7.0,83.1,124.2,9.1,87,0.5493666666666667,Extreme
2018,12,Cariboo,Winter,-8.1,82.5,55.5,7.3,2,3.1995,Low
2018,12,Kamloops,Winter,-2.9,89.7,37.5,9.5,1,0.93,Moderate
2018,12,Okanagan,Winter,-2.2,83.3,52.8,8.6,1,0.009,Low
2019,1,Cariboo,Winter,-11.9,77.5,55.4,7.4,2,43.0,High
2019,1,Prince George,Winter,-12.2,82.0,41.2,9.1,2,0.10450000000000001,Low
2019,2,Cariboo,Winter,-6.7,76.9,39.8,6.5,2,43.0,High
2019,2,Prince George,Winter,-6.8,76.2,31.7,8.9,2,0.10450000000000001,Low
2019,3,Cariboo,Spring,1.4,64.0,28.3,8.9,31,3.188258064516129,Moderate
2019,3,Kamloops,Spring,5.8,57.9,19.5,9.4,57,15.024666666666667,Moderate
2019,3,Okanagan,Spring,3.9,63.3,21.5,8.9,35,1.4092285714285715,Low
2019,3,Prince George,Spring,-3.1,69.7,39.8,8.6,104,90.77385576923076,Moderate
2019,3,Vancouver Island,Spring,9.7,71.3,82.9,8.6,38,6.115263157894737,Low
2019,4,Cariboo,Spring,4.6,62.7,30.1,5.5,31,3.188258064516129,Moderate
2019,4,Kamloops,Spring,11.9,45.9,16.0,11.8,57,15.024666666666667,Moderate
2019,4,Okanagan,Spring,9.7,56.7,18.5,11.0,35,1.4092285714285715,Low
2019,4,Prince George,Spring,4.6,57.4,28.7,9.2,104,90.77385576923076,Moderate
2019,4,Vancouver Island,Spring,11.3,64.8,44.6,10.8,38,6.115263157894737,Low
2019,5,Cariboo,Spring,12.3,42.0,29.0,11.4,31,3.188258064516129,Moderate
2019,5,Kamloops,Spring,17.8,44.7,19.6,13.8,57,15.024666666666667,Moderate
2019,5,Okanagan,Spring,13.3,48.7,30.3,10.3,35,1.4092285714285715,Low
2019,5,Prince George,Spring,9.9,57.3,48.8,8.9,104,90.77385576923076,Moderate
2019,5,Vancouver Island,Spring,15.5,61.5,36.0,10.4,38,6.115263157894737,Low
2019,6,Cariboo,Summer,14.7,47.3,49.9,11.9,30,0.3076,Low
2019,6,Kamloops,Summer,18.0,31.2,30.5,10.0,104,32.05769230769231,Low
2019,6,Okanagan,Summer,20.5,39.6,43.7,7.4,130,0.9252076923076923,Low
2019,6,Prince George,Summer,12.3,56.0,47.5,10.7,134,49.97768656716418,Low
2019,6,Vancouver Island,Summer,16.1,64.3,20.8,10.5,104,0.8483557692307693,Low
2019,7,Cariboo,Summer,16.1,43.8,58.5,11.3,30,0.3076,Low
2019,7,Kamloops,Summer,22.3,36.8,18.9,9.7,104,32.05769230769231,Low
2019,7,Okanagan,Summer,26.3,28.4,21.9,9.4,130,0.9252076923076923,Low
2019,7,Prince George,Summer,14.9,53.6,41.7,10.3,134,49.97768656716418,Low
2019,7,Vancouver Island,Summer,18.7,66.0,18.3,11.4,104,0.8483557692307693,Low
2019,8,Cariboo,Summer,18.0,45.0,68.1,10.6,30,0.3076,Low
2019,8,Kamloops,Summer,21.2,39.5,22.6,9.7,104,32.05769230769231,Low
2019,8,Okanagan,Summer,23.5,34.0,17.0,11.0,130,0.9252076923076923,Low
2019,8,Prince George,Summer,17.2,48.2,50.5,9.8,134,49.97768656716418,Low
2019,8,Vancouver Island,Summer,20.5,61.8,25.8,8.2,104,0.8483557692307693,Low
2019,9,Cariboo,Fall,12.9,58.8,41.6,7.6,55,0.017724137931034483,Low
2019,9,Kamloops,Fall,19.3,43.7,14.6,8.2,302,0.5448178137651821,Low
2019,9,Okanagan,Fall,14.9,48.2,20.6,7.2,266,0.02364840182648402,Low
2019,9,Prince George,Fall,11.3,64.3,67.0,6.2,193,1.9558314606741576,Extreme
2019,9,Vancouver Island,Fall,16.4,73.5,23.5,10.3,281,0.1493265306122449,Low
2019,10,Cariboo,Fall,4.6,80.8,52.9,5.9,55,0.017724137931034483,Low
2019,10,Kamloops,Fall,8.8,63.0,24.7,9.3,302,0.5448178137651821,Low
2019,10,Okanagan,Fall,10.1,53.8,28.2,6.4,266,0.02364840182648402,Low
2019,10,Prince George,Fall,6.3,74.4,39.4,6.2,193,1.9558314606741576,Extreme
2019,10,Vancouver Island,Fall,10.1,75.0,111.8,9.5,281,0.1493265306122449,Low
2019,11,Cariboo,Fall,-2.4,84.3,59.1,9.4,55,0.017724137931034483,Low
2019,11,Kamloops,Fall,-1.0,81.8,34.4,10.7,302,0.5448178137651821,Low
2019,11,Okanagan,Fall,2.5,70.3,34.6,8.9,266,0.02364840182648402,Low
2019,11,Prince George,Fall,-5.1,85.7,53.6,10.3,193,1.9558314606741576,Extreme
2019,11,Vancouver Island,Fall,5.9,82.3,145.6,10.8,281,0.1493265306122449,Low
2019,12,Cariboo,Winter,-11.5,84.9,49.2,4.8,2,43.0,High
2019,12,Prince George,Winter,-12.6,84.0,43.5,8.5,2,0.10450000000000001,Low
2020,1,Vancouver Island,Winter,4.0,83.9,65.6,15.0,1,0.001,Low
2020,2,Vancouver Island,Winter,6.7,78.6,121.2,14.5,1,0.001,Low
2020,3,Cariboo,Spring,-0.8,68.0,14.6,10.0,43,1.3498139534883722,Low
2020,3,Kamloops,Spring,4.1,56.3,19.5,9.5,47,3.902127659574468,Moderate
2020,3,Okanagan,Spring,6.7,60.0,20.0,9.9,22,1.298909090909091,Moderate
2020,3,Prince George,Spring,-1.4,74.8,18.0,9.5,71,3.4354647887323946,Moderate
2020,3,Vancouver Island,Spring,8.9,76.8,73.9,11.3,26,9.088692307692309,Low
2020,4,Cariboo,Spring,7.3,61.2,25.1,10.4,43,1.3498139534883722,Low
2020,4,Kamloops,Spring,11.4,49.4,16.4,8.4,47,3.902127659574468,Moderate
2020,4,Okanagan,Spring,9.3,54.1,15.8,8.4,22,1.298909090909091,Moderate
2020,4,Prince George,Spring,4.4,59.7,26.7,8.8,71,3.4354647887323946,Moderate
2020,4,Vancouver Island,Spring,9.6,64.7,36.2,9.2,26,9.088692307692309,Low
2020,5,Cariboo,Spring,11.9,55.6,33.9,11.0,43,1.3498139534883722,Low
2020,5,Kamloops,Spring,14.8,35.3,15.0,12.1,47,3.902127659574468,Moderate
2020,5,Okanagan,Spring,14.8,47.0,21.9,8.2,22,1.298909090909091,Moderate
2020,5,Prince George,Spring,9.8,52.1,29.7,8.2,71,3.4354647887323946,Moderate
2020,5,Vancouver Island,Spring,13.4,58.3,33.2,10.7,26,9.088692307692309,Low
2020,6,Cariboo,Summer,16.0,52.8,38.8,9.2,22,0.1539090909090909,Low
2020,6,Kamloops,Summer,21.3,41.7,22.6,10.7,126,18.67923015873016,Low
2020,6,Okanagan,Summer,20.0,37.9,22.9,8.3,180,57.16366666666667,Low
2020,6,Prince George,Summer,16.2,47.4,62.3,10.2,37,1.7895675675675675,Low
2020,6,Vancouver Island,Summer,16.6,62.9,40.4,12.5,94,10.078212765957447,Low
2020,7,Cariboo,Summer,17.6,45.4,37.7,6.9,22,0.1539090909090909,Low
2020,7,Kamloops,Summer,23.9,29.4,23.4,11.8,126,18.67923015873016,Low
2020,7,Okanagan,Summer,28.3,28.6,20.6,9.2,180,57.16366666666667,Low
2020,7,Prince George,Summer,15.3,47.3,68.1,7.7,37,1.7895675675675675,Low
2020,7,Vancouver Island,Summer,17.0,65.9,15.8,8.7,94,10.078212765957447,Low
2020,8,Cariboo,Summer,21.3,55.3,66.4,6.4,22,0.1539090909090909,Low
2020,8,Kamloops,Summer,22.8,36.1,20.8,6.7,126,18.67923015873016,Low
2020,8,Okanagan,Summer,23.5,36.5,26.2,9.0,180,57.16366666666667,Low
2020,8,Prince George,Summer,16.5,53.8,63.6,8.4,37,1.7895675675675675,Low
2020,8,Vancouver Island,Summer,17.1,67.7,19.0,11.5,94,10.078212765957447,Low
2020,9,Cariboo,Fall,12.0,56.8,36.2,6.4,47,0.08896551724137931,Low
2020,9,Kamloops,Fall,16.2,45.3,16.8,8.8,398,0.37848493975903613,Low
2020,9,Okanagan,Fall,15.7,51.1,21.6,11.6,387,2.5657438692098093,Low
2020,9,Prince George,Fall,10.3,67.7,64.7,10.0,162,0.1404375,Low
2020,9,Vancouver Island,Fall,17.1,76.5,31.5,10.9,249,0.014813725490196078,Low
2020,10,Cariboo,Fall,6.0,73.4,54.6,8.4,47,0.08896551724137931,Low
2020,10,Kamloops,Fall,11.6,64.6,23.0,9.7,398,0.37848493975903613,Low
2020,10,Okanagan,Fall,6.5,60.8,38.7,8.0,387,2.5657438692098093,Low
2020,10,Prince George,Fall,4.0,70.8,40.0,9.0,162,0.1404375,Low
2020,10,Vancouver Island,Fall,11.8,76.1,74.4,12.9,249,0.014813725490196078,Low
2020,11,Cariboo,Fall,-1.0,77.1,65.1,8.9,47,0.08896551724137931,Low
2020,11,Kamloops,Fall,3.0,79.7,35.4,8.0,398,0.37848493975903613,Low
2020,11,Okanagan,Fall,1.5,75.2,33.8,8.0,387,2.5657438692098093,Low
2020,11,Prince George,Fall,-4.2,87.6,62.2,5.7,162,0.1404375,Low
2020,11,Vancouver Island,Fall,7.5,84.5,107.0,9.2,249,0.014813725490196078,Low
2020,12,Vancouver Island,Winter,3.7,83.5,114.1,11.2,1,0.001,Low
2021,1,Cariboo,Winter,-12.4,80.1,73.3,7.5,1,12.5,High
2021,1,Kamloops,Winter,-3.5,76.9,44.2,9.8,2,0.0545,Low
2021,1,Okanagan,Winter,-3.4,81.2,36.0,7.3,1,0.009,Low
2021,1,Vancouver Island,Winter,2.3,77.5,156.5,12.1,5,0.0073999999999999995,Low
2021,2,Cariboo,Winter,-6.2,75.8,27.0,9.4,1,12.5,High
2021,2,Kamloops,Winter,1.0,70.2,29.6,10.1,2,0.0545,Low
2021,2,Okanagan,Winter,-2.0,72.0,19.7,8.0,1,0.009,Low
2021,2,Vancouver Island,Winter,5.3,73.9,77.9,10.4,5,0.0073999999999999995,Low
2021,3,Cariboo,Spring,-3.1,69.3,26.2,8.4,41,5.834170731707317,Moderate
2021,3,Kamloops,Spring,3.2,60.1,17.8,11.1,114,15.066228070175438,Moderate
2021,3,Okanagan,Spring,4.1,69.5,9.8,8.9,55,1.0766181818181817,Low
2021,3,Prince George,Spring,-2.1,72.0,31.7,9.6,56,6.670625,Moderate
2021,3,Vancouver Island,Spring,8.5,76.7,64.8,9.8,50,1.44348,Low
2021,4,Cariboo,Spring,5.6,62.6,27.3,9.9,41,5.834170731707317,Moderate
2021,4,Kamloops,Spring,11.0,49.7,17.9,14.4,114,15.066228070175438,Moderate
2021,4,Okanagan,Spring,13.5,50.5,23.0,10.1,55,1.0766181818181817,Low
2021,4,Prince George,Spring,6.4,57.5,22.2,7.8,56,6.670625,Moderate
2021,4,Vancouver Island,Spring,10.8,64.7,37.6,13.2,50,1.44348,Low
2021,5,Cariboo,Spring,10.1,50.9,44.6,10.3,41,5.834170731707317,Moderate
2021,5,Kamloops,Spring,18.1,46.7,22.2,11.2,114,15.066228070175438,Moderate
2021,5,Okanagan,Spring,15.2,35.0,26.0,9.0,55,1.0766181818181817,Low
2021,5,Prince George,Spring,11.5,55.1,41.5,12.3,56,6.670625,Moderate
2021,5,Vancouver Island,Spring,14.8,65.6,23.9,11.1,50,1.44348,Low
2021,6,Cariboo,Summer,13.5,53.4,31.4,8.9,228,567.2732061403509,Low
2021,6,Kamloops,Summer,21.1,35.9,26.6,8.3,377,1314.6352254641909,Low
2021,6,Okanagan,Summer,19.7,36.0,40.5,13.6,311,249.30283922829582,Low
2021,6,Prince George,Summer,15.2,54.7,43.0,8.9,275,571.4640727272728,Low
2021,6,Vancouver Island,Summer,18.0,63.5,31.8,12.4,151,46.53861589403973,Low
2021,7,Cariboo,Summer,21.7,44.2,37.5,9.6,228,567.2732061403509,Low
2021,7,Kamloops,Summer,24.5,36.6,16.3,12.9,377,1314.6352254641909,Low
2021,7,Okanagan,Summer,25.5,30.1,16.8,10.5,311,249.30283922829582,Low
2021,7,Prince George,Summer,18.9,53.4,51.8,9.1,275,571.4640727272728,Low
2021,7,Vancouver Island,Summer,21.4,66.2,20.1,12.3,151,46.53861589403973,Low
2021,8,Cariboo,Summer,15.9,47.5,53.7,7.2,228,567.2732061403509,Low
2021,8,Kamloops,Summer,21.3,30.1,20.9,11.4,377,1314.6352254641909,Low
2021,8,Okanagan,Summer,26.9,33.0,11.5,10.5,311,249.30283922829582,Low
2021,8,Prince George,Summer,14.9,50.6,64.8,9.7,275,571.4640727272728,Low
2021,8,Vancouver Island,Summer,19.8,64.0,20.0,10.4,151,46.53861589403973,Low
2021,9,Cariboo,Fall,11.5,65.0,45.5,8.2,161,0.45966666666666667,Extreme
2021,9,Kamloops,Fall,19.1,46.2,25.5,9.1,385,0.6741569343065693,Low
2021,9,Okanagan,Fall,19.1,39.7,22.8,9.7,188,0.4672428571428571,Low
2021,9,Prince George,Fall,11.9,62.2,48.1,7.5,279,1.0512038216560509,Low
2021,9,Vancouver Island,Fall,13.6,70.4,46.3,6.9,308,0.006091346153846155,Low
2021,10,Cariboo,Fall,3.7,76.5,43.9,8.2,161,0.45966666666666667,Extreme
2021,10,Kamloops,Fall,8.6,65.5,29.4,6.4,385,0.6741569343065693,Low
2021,10,Okanagan,Fall,9.8,56.8,33.7,7.9,188,0.4672428571428571,Low
2021,10,Prince George,Fall,4.9,75.7,52.7,7.4,279,1.0512038216560509,Low
2021,10,Vancouver Island,Fall,13.2,82.5,79.9,11.3,308,0.006091346153846155,Low
2021,11,Cariboo,Fall,-5.2,82.3,41.7,7.1,161,0.45966666666666667,Extreme
2021,11,Kamloops,Fall,3.1,81.5,30.6,9.6,385,0.6741569343065693,Low
2021,11,Okanagan,Fall,-0.3,65.8,47.6,9.4,188,0.4672428571428571,Low
2021,11,Prince George,Fall,-8.1,86.4,49.7,6.7,279,1.0512038216560509,Low
2021,11,Vancouver Island,Fall,7.2,86.9,153.2,8.9,308,0.006091346153846155,Low
2021,12,Cariboo,Winter,-11.0,80.5,57.8,7.5,1,12.5,High
2021,12,Kamloops,Winter,-3.1,82.0,35.6,8.2,2,0.0545,Low
2021,12,Okanagan,Winter,-2.7,78.2,37.6,6.9,1,0.009,Low
2021,12,Vancouver Island,Winter,5.5,83.2,147.4,10.1,5,0.0073999999999999995,Low
2022,1,Kamloops,Winter,-5.1,83.7,38.8,8.9,1,0.65,Moderate
2022,1,Prince George,Winter,-10.7,76.5,68.3,8.6,2,4.0045,Low
2022,1,Vancouver Island,Winter,7.5,86.2,117.6,9.2,3,0.005999999999999999,Low
2022,2,Kamloops,Winter,-0.9,61.6,27.1,7.2,1,0.65,Moderate
2022,2,Prince George,Winter,-8.7,78.6,22.6,9.1,2,4.0045,Low
2022,2,Vancouver Island,Winter,5.3,79.7,102.7,12.9,3,0.005999999999999999,Low
