Region,Year,Month,Season,total_burned_area,fire_count,average_fire_size,worst_case_fire_size,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,risk_worst_case_fire_size
Kamloops,2000,9.0,Fall,33.98,29,1.1717241379310344,14.6,16.2,43.8,24.5,7.4,Moderate
Kamloops,2000,10.0,Fall,83.04,23,3.6104347826086958,35.0,8.8,54.2,19.1,9.1,High
Kamloops,2000,11.0,Fall,1.0,1,1.0,1.0,1.6,76.7,34.2,8.5,Low
Kamloops,2001,1.0,Winter,0.009,1,0.009,0.009,-5.0,71.9,37.3,8.9,Low
Kamloops,2001,2.0,Winter,0.1,1,0.1,0.1,-3.5,75.4,26.5,11.2,Low
Kamloops,2001,3.0,Spring,0.359,4,0.08975,0.15,2.6,60.8,20.3,12.0,Low
Kamloops,2001,4.0,Spring,165.817,54,3.0706851851851855,36.0,9.1,51.3,14.0,9.4,High
Kamloops,2001,5.0,Spring,60.937000000000005,142,0.42913380281690144,21.0,16.3,50.4,21.7,12.5,High
Kamloops,2001,6.0,Summer,21.026,95,0.22132631578947368,12.0,20.4,37.4,30.0,13.1,Moderate
Kamloops,2001,7.0,Summer,29.651,193,0.15363212435233162,14.0,23.5,40.3,8.6,11.7,Moderate
Kamloops,2001,8.0,Summer,2523.567,197,12.809984771573603,2450.0,22.899999999999995,34.8,20.4,6.8,Extreme
Kamloops,2001,9.0,Fall,31.873,154,0.20696753246753247,15.0,15.899999999999999,49.4,27.200000000000003,8.4,Moderate
Kamloops,2001,10.0,Fall,71.003,37,1.919,35.0,7.299999999999999,60.0,30.800000000000004,9.3,High
Kamloops,2001,11.0,Fall,1.727,6,0.28783333333333333,1.5,-0.3,78.1,35.7,10.5,Moderate
Kamloops,2002,1.0,Winter,0.1,1,0.1,0.1,-5.0,80.0,35.0,9.1,Low
Kamloops,2002,2.0,Winter,0.009,1,0.009,0.009,-4.6,71.3,20.5,8.6,Low
Kamloops,2002,3.0,Spring,12.514,13,0.9626153846153845,10.0,3.6000000000000005,63.60000000000001,26.199999999999996,10.8,Moderate
Kamloops,2002,4.0,Spring,86.17,49,1.7585714285714287,20.0,10.2,51.7,11.1,11.2,High
Kamloops,2002,5.0,Spring,13.127,37,0.3547837837837838,4.0,15.2,54.9,21.2,11.5,Moderate
Kamloops,2002,6.0,Summer,41.821999999999996,132,0.3168333333333333,18.0,19.8,35.3,34.4,11.9,High
Kamloops,2002,7.0,Summer,1504.817,306,4.917702614379085,1420.0,24.7,30.4,23.1,8.4,Extreme
Kamloops,2002,8.0,Summer,2461.368,314,7.8387515923566875,2000.0,23.7,44.8,16.0,9.0,Extreme
Kamloops,2002,9.0,Fall,22.023,81,0.2718888888888889,5.5,16.4,46.0,14.5,9.3,Moderate
Kamloops,2002,10.0,Fall,187.666,48,3.909708333333333,60.0,6.900000000000001,63.9,21.2,11.1,High
Kamloops,2002,11.0,Fall,50.177,12,4.181416666666666,20.0,-0.6,74.7,40.7,7.2,High
Kamloops,2002,12.0,Winter,0.109,2,0.0545,0.1,-3.8,86.2,27.1,9.5,Low
Kamloops,2003,1.0,Winter,0.2,1,0.2,0.2,-5.1,82.1,26.3,7.5,Low
Kamloops,2003,2.0,Winter,0.009,1,0.009,0.009,-1.7,74.2,23.1,10.3,Low
Kamloops,2003,3.0,Spring,79.523,29,2.7421724137931034,30.0,2.8,62.9,20.1,9.4,High
Kamloops,2003,4.0,Spring,48.6,27,1.8,25.0,12.7,53.9,13.7,12.2,High
Kamloops,2003,5.0,Spring,37.382,60,0.6230333333333333,28.0,13.7,48.1,27.1,9.8,High
Kamloops,2003,6.0,Summer,58.022,139,0.41742446043165465,29.5,21.3,41.7,32.6,13.6,High
Kamloops,2003,7.0,Summer,29205.215,302,96.70600993377484,26345.0,23.2,31.0,14.8,9.3,Extreme
Kamloops,2003,8.0,Summer,77455.501,449,172.50668374164812,25912.0,22.7,37.4,21.100000000000005,11.0,Extreme
Kamloops,2003,9.0,Fall,96.75800000000001,91,1.0632747252747254,80.0,16.3,53.800000000000004,19.9,13.299999999999999,High
Kamloops,2003,10.0,Fall,3.516,29,0.12124137931034483,2.5,9.5,58.6,20.4,9.5,Moderate
Kamloops,2003,11.0,Fall,0.21800000000000003,3,0.07266666666666667,0.2,0.20000000000000004,78.9,38.3,8.9,Low
Kamloops,2003,12.0,Winter,0.2,1,0.2,0.2,-5.4,74.9,36.4,10.5,Low
Kamloops,2004,2.0,Winter,1.4089999999999998,2,0.7044999999999999,1.4,-3.8,73.6,22.3,8.1,Moderate
Kamloops,2004,3.0,Spring,17.619,8,2.202375,8.0,4.4,64.2,23.1,12.1,Moderate
Kamloops,2004,4.0,Spring,139.272,65,2.1426461538461536,32.7,7.8,48.2,19.9,12.0,High
Kamloops,2004,5.0,Spring,11.246,81,0.13883950617283952,2.0,15.9,60.4,24.5,12.700000000000001,Moderate
Kamloops,2004,6.0,Summer,6783.891,213,31.84925352112676,2414.0,21.300000000000004,42.60000000000001,26.199999999999996,11.900000000000002,Extreme
Kamloops,2004,7.0,Summer,8057.8679999999995,227,35.49721585903084,4745.0,22.399999999999995,33.1,16.3,10.6,Extreme
Kamloops,2004,8.0,Summer,1276.7259999999999,267,4.781745318352059,324.0,26.3,28.5,22.7,7.4,Extreme
Kamloops,2004,9.0,Fall,47.909000000000006,16,2.9943125000000004,43.7,15.6,52.4,21.3,7.6,High
Kamloops,2004,10.0,Fall,36.655,16,2.2909375,18.0,7.5,64.7,22.2,9.1,High
Kamloops,2004,11.0,Fall,0.309,2,0.1545,0.3,0.6,73.4,50.0,10.0,Low
Kamloops,2005,1.0,Winter,0.009,1,0.009,0.009,-6.6,78.5,38.5,10.8,Low
Kamloops,2005,2.0,Winter,0.009,1,0.009,0.009,-4.2,71.7,19.9,8.8,Low
Kamloops,2005,3.0,Spring,0.8280000000000001,5,0.16560000000000002,0.5,6.5,63.6,14.2,11.9,Low
Kamloops,2005,4.0,Spring,53.076,36,1.4743333333333333,28.9,13.1,56.1,12.5,10.5,High
Kamloops,2005,5.0,Spring,243.78,73,3.3394520547945206,163.0,17.1,42.2,24.0,12.2,Extreme
Kamloops,2005,6.0,Summer,8.032,37,0.2170810810810811,2.96,18.5,39.8,9.8,9.3,Moderate
Kamloops,2005,7.0,Summer,5720.343,203,28.179029556650246,5560.0,23.199999999999996,29.0,23.9,8.4,Extreme
Kamloops,2005,8.0,Summer,574.974,321,1.7911962616822432,539.3,22.2,36.5,25.800000000000004,7.6,Extreme
Kamloops,2005,9.0,Fall,18.254,90,0.20282222222222224,6.8,18.0,48.0,16.9,9.9,Moderate
Kamloops,2005,10.0,Fall,0.20900000000000002,3,0.06966666666666667,0.1,8.9,59.6,26.399999999999995,8.2,Low
Kamloops,2005,11.0,Fall,81.8,2,40.9,80.0,0.8,78.6,46.1,7.1,High
Kamloops,2006,1.0,Winter,2.0,1,2.0,2.0,-5.0,76.5,33.5,8.8,Moderate
Kamloops,2006,3.0,Spring,94.786,11,8.616909090909092,91.0,5.3,63.2,22.1,11.4,High
Kamloops,2006,4.0,Spring,315.656,44,7.174,204.0,8.7,49.8,20.7,12.1,Extreme
Kamloops,2006,5.0,Spring,18.156,55,0.3301090909090909,3.5,15.2,45.5,27.6,10.1,Moderate
Kamloops,2006,6.0,Summer,257.053,71,3.620464788732394,234.0,20.7,39.2,26.8,12.4,Extreme
Kamloops,2006,7.0,Summer,1260.122,485,2.5981896907216497,309.0,24.8,37.3,22.7,10.5,Extreme
Kamloops,2006,8.0,Summer,652.573,357,1.8279355742296919,245.0,23.9,34.8,21.3,9.6,Extreme
Kamloops,2006,9.0,Fall,7446.571999999999,202,36.86421782178218,5400.0,16.5,50.4,17.6,12.300000000000002,Extreme
Kamloops,2006,10.0,Fall,58.0,17,3.411764705882353,18.0,7.1,57.1,32.0,10.0,High
Kamloops,2006,11.0,Fall,0.148,3,0.04933333333333333,0.13,1.5,78.5,34.9,7.7,Low
Kamloops,2006,12.0,Winter,0.009,1,0.009,0.009,-4.0,78.3,47.8,9.0,Low
Kamloops,2007,2.0,Winter,19.009,2,9.5045,19.0,-3.6,74.0,23.1,9.0,High
Kamloops,2007,3.0,Spring,31.546,14,2.253285714285714,17.5,3.2,62.9,13.5,8.4,High
Kamloops,2007,4.0,Spring,353.598,55,6.429054545454545,300.0,8.8,51.1,19.1,13.4,Extreme
Kamloops,2007,5.0,Spring,57.686,121,0.47674380165289254,18.4,16.5,44.4,21.9,9.5,High
Kamloops,2007,6.0,Summer,41.388,93,0.44503225806451613,15.8,19.9,38.8,29.8,9.6,High
Kamloops,2007,7.0,Summer,701.963,341,2.0585425219941347,464.0,24.4,40.1,17.6,11.1,Extreme
Kamloops,2007,8.0,Summer,103.077,329,0.31330395136778116,38.9,24.0,34.4,20.9,9.8,High
Kamloops,2007,9.0,Fall,22.532,195,0.11554871794871795,6.0,16.5,44.9,21.1,9.9,Moderate
Kamloops,2007,10.0,Fall,36.046,7,5.1494285714285715,25.0,10.8,65.8,37.2,7.6,High
Kamloops,2007,11.0,Fall,0.709,3,0.2363333333333333,0.6,1.8999999999999997,76.7,50.29999999999999,7.8,Low
Kamloops,2007,12.0,Winter,0.01,1,0.01,0.01,-5.3,78.6,23.0,8.4,Low
Kamloops,2008,1.0,Winter,2.0,1,2.0,2.0,-6.5,79.6,37.4,12.3,Moderate
Kamloops,2008,2.0,Winter,0.25,2,0.125,0.2,-0.9,70.7,18.0,10.5,Low
Kamloops,2008,3.0,Spring,21.317999999999998,6,3.5529999999999995,15.0,2.0,69.3,23.5,9.8,Moderate
Kamloops,2008,4.0,Spring,195.392,63,3.1014603174603175,50.0,7.4,57.4,17.6,13.1,High
Kamloops,2008,5.0,Spring,46.559,85,0.5477529411764706,28.0,12.9,42.6,22.0,11.1,High
Kamloops,2008,6.0,Summer,147.49399999999997,191,0.772219895287958,128.2,19.3,42.5,22.0,10.6,High
Kamloops,2008,7.0,Summer,82.51700000000001,470,0.175568085106383,36.0,23.8,36.1,20.6,8.8,High
Kamloops,2008,8.0,Summer,352.389,464,0.759459051724138,117.9,20.6,41.1,21.3,8.7,High
Kamloops,2008,9.0,Fall,21.224,74,0.28681081081081083,8.5,18.7,48.5,26.0,9.3,Moderate
Kamloops,2008,10.0,Fall,151.768,25,6.07072,72.0,11.7,69.0,24.7,10.3,High
Kamloops,2008,11.0,Fall,0.11699999999999999,4,0.029249999999999998,0.09,1.6,81.5,28.2,10.0,Low
Kamloops,2009,1.0,Winter,0.009,1,0.009,0.009,-5.7,81.9,45.5,9.6,Low
Kamloops,2009,3.0,Spring,10.246,14,0.7318571428571429,5.5,4.5,61.9,11.1,10.4,Moderate
Kamloops,2009,4.0,Spring,742.212,84,8.835857142857142,187.0,8.0,54.7,19.3,9.8,Extreme
Kamloops,2009,5.0,Spring,8363.916,106,78.90486792452829,8050.0,14.5,40.79999999999999,21.7,12.4,Extreme
Kamloops,2009,6.0,Summer,119.493,260,0.4595884615384615,45.0,18.5,42.0,25.0,9.6,High
Kamloops,2009,7.0,Summer,49331.316,499,98.86035270541082,10000.0,23.5,29.9,16.0,8.7,Extreme
Kamloops,2009,8.0,Summer,11270.231,350,32.20066,2896.0,25.9,36.1,17.2,10.1,Extreme
Kamloops,2009,9.0,Fall,613.336,200,3.06668,595.0,16.2,47.1,23.6,10.3,Extreme
Kamloops,2009,10.0,Fall,72.321,32,2.26003125,30.0,7.9,59.7,24.6,5.3,High
Kamloops,2009,11.0,Fall,2.009,2,1.0045,2.0,-1.6,81.5,46.5,8.6,Moderate
Kamloops,2009,12.0,Winter,0.009,1,0.009,0.009,-3.2,82.2,64.6,10.9,Low
Kamloops,2010,3.0,Spring,3.7179999999999995,5,0.7435999999999999,2.5,6.5,65.5,19.0,12.7,Moderate
Kamloops,2010,4.0,Spring,172.397,39,4.4204358974358975,110.6,10.1,48.6,23.5,12.0,High
Kamloops,2010,5.0,Spring,15.121,29,0.5214137931034483,5.9,13.7,44.2,18.1,8.9,Moderate
Kamloops,2010,6.0,Summer,1.307,28,0.04667857142857142,0.4,21.4,47.6,20.2,11.6,Low
Kamloops,2010,7.0,Summer,3540.866,145,24.41976551724138,2000.0,22.7,32.1,15.9,9.2,Extreme
Kamloops,2010,8.0,Summer,237.548,180,1.319711111111111,60.0,23.1,32.7,21.1,9.7,High
Kamloops,2010,9.0,Fall,0.462,20,0.023100000000000002,0.2,16.0,44.4,18.6,10.3,Low
Kamloops,2010,10.0,Fall,8.472,11,0.7701818181818182,6.0,9.4,58.1,26.5,9.9,Moderate
Kamloops,2010,11.0,Fall,0.3,1,0.3,0.3,-1.8,78.2,30.4,9.9,Low
Kamloops,2010,12.0,Winter,0.009,1,0.009,0.009,-5.2,73.8,27.0,9.3,Low
Kamloops,2011,2.0,Winter,0.009,1,0.009,0.009,-2.4,68.2,19.1,9.9,Low
Kamloops,2011,3.0,Spring,38.828,8,4.8535,14.2,2.7,60.5,22.8,9.6,Moderate
Kamloops,2011,4.0,Spring,144.744,28,5.169428571428571,80.0,11.3,47.5,19.9,13.4,High
Kamloops,2011,5.0,Spring,70.325,38,1.8506578947368422,50.0,11.6,41.8,24.5,10.7,High
Kamloops,2011,6.0,Summer,5.266,31,0.1698709677419355,2.0,20.6,37.6,28.5,10.6,Moderate
Kamloops,2011,7.0,Summer,5.785,75,0.07713333333333333,2.0,25.4,35.0,19.2,9.9,Moderate
Kamloops,2011,8.0,Summer,50.752,250,0.20300800000000002,7.7,22.3,34.3,21.6,9.2,Moderate
Kamloops,2011,9.0,Fall,319.351,232,1.3765129310344828,210.0,16.8,56.3,24.7,8.7,Extreme
Kamloops,2011,10.0,Fall,0.336,5,0.06720000000000001,0.3,10.5,60.4,15.4,7.3,Low
Kamloops,2011,11.0,Fall,0.309,2,0.1545,0.3,-2.1,74.6,35.1,11.5,Low
Kamloops,2012,3.0,Spring,24.554000000000002,18,1.3641111111111113,5.9,4.3,63.0,17.3,9.2,Moderate
Kamloops,2012,4.0,Spring,351.918,38,9.261000000000001,125.0,11.3,48.6,18.3,10.5,High
Kamloops,2012,5.0,Spring,197.762,49,4.035959183673469,140.0,16.0,46.3,26.6,10.2,High
Kamloops,2012,6.0,Summer,10.652000000000001,37,0.2878918918918919,5.9,19.6,36.1,25.5,11.4,Moderate
Kamloops,2012,7.0,Summer,263.679,179,1.4730670391061451,155.0,24.9,30.3,21.1,12.5,Extreme
Kamloops,2012,8.0,Summer,282.827,324,0.8729228395061729,43.0,23.6,43.5,16.9,7.8999999999999995,High
Kamloops,2012,9.0,Fall,373.81,155,2.411677419354839,214.0,13.7,54.0,23.7,9.1,Extreme
Kamloops,2012,10.0,Fall,51.164,44,1.1628181818181818,16.6,9.1,57.5,38.7,9.0,High
Kamloops,2012,11.0,Fall,0.009,1,0.009,0.009,0.9,78.9,38.4,9.3,Low
Kamloops,2013,1.0,Winter,0.009,1,0.009,0.009,-2.9,77.0,28.1,9.3,Low
Kamloops,2013,2.0,Winter,2.009,2,1.0045,2.0,-2.2,77.4,14.6,12.1,Moderate
Kamloops,2013,3.0,Spring,42.777,10,4.2777,25.0,3.8,60.3,15.2,8.0,High
Kamloops,2013,4.0,Spring,1498.417,28,53.514892857142854,1400.0,11.3,52.3,13.4,9.3,Extreme
Kamloops,2013,5.0,Spring,100.32,47,2.134468085106383,75.0,14.8,51.7,20.9,8.7,High
Kamloops,2013,6.0,Summer,69.591,29,2.3996896551724136,60.0,19.7,38.9,12.9,10.7,High
Kamloops,2013,7.0,Summer,275.538,169,1.6304023668639054,73.8,23.4,36.8,24.700000000000003,12.199999999999998,High
Kamloops,2013,8.0,Summer,1210.364,427,2.834576112412178,792.0,22.6,31.6,30.3,9.9,Extreme
Kamloops,2013,9.0,Fall,8.492999999999999,32,0.26540624999999995,4.6,16.5,47.9,21.8,9.0,Moderate
Kamloops,2013,10.0,Fall,0.9720000000000001,9,0.10800000000000001,0.9,7.900000000000001,59.79999999999999,25.8,8.0,Low
Kamloops,2013,11.0,Fall,0.009,1,0.009,0.009,-0.3,76.4,33.2,11.3,Low
Kamloops,2013,12.0,Winter,0.009,1,0.009,0.009,-7.9,85.4,50.0,6.1,Low
Kamloops,2014,2.0,Winter,4.0,1,4.0,4.0,-3.9,80.0,26.1,11.7,Moderate
Kamloops,2014,3.0,Spring,223.54500000000002,20,11.17725,100.0,5.1,57.5,17.0,11.2,High
Kamloops,2014,4.0,Spring,469.135,53,8.851603773584905,200.0,8.2,54.9,17.1,10.6,Extreme
Kamloops,2014,5.0,Spring,18.78,28,0.6707142857142857,15.6,16.4,46.8,20.4,12.7,High
Kamloops,2014,6.0,Summer,45.763,71,0.6445492957746478,22.5,18.4,42.5,31.300000000000004,10.3,High
Kamloops,2014,7.0,Summer,3273.146,153,21.39311111111111,1389.0,24.2,29.0,21.3,10.2,Extreme
Kamloops,2014,8.0,Summer,175.601,183,0.9595683060109289,40.0,22.3,40.2,17.2,7.700000000000001,High
Kamloops,2014,9.0,Fall,225.888,41,5.509463414634147,182.0,14.100000000000001,50.400000000000006,15.600000000000001,11.8,Extreme
Kamloops,2014,10.0,Fall,24.648,10,2.4648,13.7,5.6,68.8,27.1,8.7,Moderate
Kamloops,2015,3.0,Spring,1.4089999999999998,2,0.7044999999999999,1.4,3.3,58.9,19.7,9.0,Moderate
Kamloops,2015,4.0,Spring,206.599,26,7.946115384615384,100.0,10.7,45.2,21.699999999999996,11.900000000000002,High
Kamloops,2015,5.0,Spring,147.31799999999998,68,2.166441176470588,130.0,15.8,48.9,29.3,12.5,High
Kamloops,2015,6.0,Summer,2984.1990000000005,132,22.607568181818184,2174.0,17.3,34.9,24.5,10.8,Extreme
Kamloops,2015,7.0,Summer,1553.468,193,8.049056994818653,460.0,24.5,31.1,18.7,9.4,Extreme
Kamloops,2015,8.0,Summer,6526.845,170,38.393205882352945,5202.0,22.2,30.4,16.3,7.8,Extreme
Kamloops,2015,9.0,Fall,0.562,19,0.029578947368421055,0.4,15.0,52.2,17.0,13.1,Low
Kamloops,2015,10.0,Fall,0.072,8,0.009,0.009,9.5,62.7,21.5,9.9,Low
Kamloops,2016,1.0,Winter,0.009,1,0.009,0.009,-6.2,86.2,40.0,8.7,Low
Kamloops,2016,2.0,Winter,1.5,1,1.5,1.5,-1.3,76.9,24.7,7.4,Moderate
Kamloops,2016,3.0,Spring,4.7,5,0.9400000000000001,2.6,3.0,61.0,18.7,11.4,Moderate
Kamloops,2016,4.0,Spring,168.653,33,5.11069696969697,92.5,10.4,46.7,19.4,12.1,High
Kamloops,2016,5.0,Spring,24.641,29,0.8496896551724137,8.0,16.2,49.3,25.7,11.7,Moderate
Kamloops,2016,6.0,Summer,47.424,54,0.8782222222222222,17.0,20.0,33.4,30.4,11.1,High
Kamloops,2016,7.0,Summer,18.759999999999998,87,0.21563218390804595,11.7,24.2,28.9,14.1,12.1,Moderate
Kamloops,2016,8.0,Summer,659.251,156,4.2259679487179485,538.0,23.0,38.7,20.1,9.8,Extreme
Kamloops,2016,9.0,Fall,1.393,31,0.04493548387096774,0.8,17.9,45.9,21.4,8.5,Low
Kamloops,2016,10.0,Fall,0.845,7,0.1207142857142857,0.5,8.1,60.8,27.2,8.1,Low
Kamloops,2016,11.0,Fall,0.9,1,0.9,0.9,2.7,72.4,33.7,8.3,Low
Kamloops,2016,12.0,Winter,0.009,1,0.009,0.009,-1.7,81.8,48.3,7.0,Low
Kamloops,2017,2.0,Winter,0.009,1,0.009,0.009,-3.0,78.6,32.1,9.3,Low
Kamloops,2017,3.0,Spring,109.618,8,13.70225,76.0,3.4,67.8,25.0,9.7,High
Kamloops,2017,4.0,Spring,11.405999999999999,10,1.1405999999999998,8.7,9.5,50.9,13.2,9.8,Moderate
Kamloops,2017,5.0,Spring,42.276,20,2.1138000000000003,30.0,13.9,41.9,21.8,11.4,High
Kamloops,2017,6.0,Summer,279.514,54,5.176185185185186,156.0,22.4,36.0,33.5,10.5,Extreme
Kamloops,2017,7.0,Summer,212769.624,174,1222.8139310344827,191865.0,23.7,36.7,14.0,11.1,Extreme
Kamloops,2017,8.0,Summer,858.766,69,12.445884057971014,465.0,23.4,38.0,21.2,13.5,Extreme
Kamloops,2017,9.0,Fall,2416.243,50,48.32486,2224.0,15.5,45.9,18.4,8.4,Extreme
Kamloops,2017,10.0,Fall,6.6259999999999994,17,0.3897647058823529,6.0,7.8,66.8,33.4,7.9,Moderate
Kamloops,2018,2.0,Winter,0.93,1,0.93,0.93,-1.2,81.0,21.2,8.6,Low
Kamloops,2018,3.0,Spring,362.62399999999997,14,25.901714285714284,250.0,2.1,59.1,18.9,13.2,Extreme
Kamloops,2018,4.0,Spring,187.586,22,8.526636363636364,141.0,9.3,52.9,17.9,13.0,High
Kamloops,2018,5.0,Spring,3580.6910000000003,48,74.59772916666667,2700.0,19.2,42.9,19.8,12.6,Extreme
Kamloops,2018,6.0,Summer,72.66,69,1.0530434782608695,24.5,21.1,47.4,31.300000000000004,10.3,High
Kamloops,2018,7.0,Summer,28827.900999999998,190,151.7257947368421,19226.0,24.7,38.4,21.0,11.3,Extreme
Kamloops,2018,8.0,Summer,21698.127,168,129.15551785714285,13626.0,24.699999999999996,40.7,25.5,10.8,Extreme
Kamloops,2018,9.0,Fall,1.228,16,0.07675,0.62,16.3,48.6,26.1,8.0,Low
Kamloops,2018,10.0,Fall,0.018,2,0.009,0.009,9.4,60.4,26.1,10.7,Low
Kamloops,2019,3.0,Spring,83.57900000000001,9,9.286555555555557,66.0,5.8,57.900000000000006,19.5,9.4,High
Kamloops,2019,4.0,Spring,203.057,19,10.68721052631579,112.0,11.9,45.9,16.0,11.8,High
Kamloops,2019,5.0,Spring,569.77,29,19.647241379310344,507.0,17.8,44.7,19.6,13.8,Extreme
Kamloops,2019,6.0,Summer,224.743,44,5.107795454545454,200.0,18.0,31.2,30.5,10.0,Extreme
Kamloops,2019,7.0,Summer,412.987,23,17.955956521739132,403.0,22.3,36.8,18.9,9.7,Extreme
Kamloops,2019,8.0,Summer,2696.27,37,72.87216216216216,2632.0,21.2,39.5,22.6,9.7,Extreme
Kamloops,2019,9.0,Fall,52.641,51,1.0321764705882353,15.0,19.3,43.7,14.6,8.2,Moderate
Kamloops,2019,10.0,Fall,0.01,1,0.01,0.01,8.8,63.0,24.7,9.3,Low
Kamloops,2019,11.0,Fall,80.0,1,80.0,80.0,-1.0,81.8,34.4,10.7,High
Kamloops,2020,3.0,Spring,64.72699999999999,14,4.6233571428571425,21.0,4.1,56.3,19.5,9.5,High
Kamloops,2020,4.0,Spring,112.45,19,5.9184210526315795,69.0,11.4,49.4,16.4,8.4,High
Kamloops,2020,5.0,Spring,6.223,14,0.4445,2.1,14.8,35.3,15.0,12.1,Moderate
Kamloops,2020,6.0,Summer,20.766000000000002,8,2.5957500000000002,18.8,21.3,41.7,22.6,10.7,High
Kamloops,2020,7.0,Summer,59.079,44,1.3427045454545454,28.0,23.9,29.4,23.4,11.8,High
Kamloops,2020,8.0,Summer,2273.738,74,30.72618918918919,2122.5,22.8,36.1,20.8,6.7,Extreme
Kamloops,2020,9.0,Fall,51.632000000000005,31,1.6655483870967744,27.0,16.2,45.3,16.8,8.8,High
Kamloops,2020,10.0,Fall,70.418,4,17.6045,70.0,11.6,64.6,23.0,9.7,High
Kamloops,2020,11.0,Fall,0.2,1,0.2,0.2,3.0,79.7,35.4,8.0,Low
Kamloops,2021,1.0,Winter,0.009,1,0.009,0.009,-3.5,76.9,44.2,9.8,Low
Kamloops,2021,2.0,Winter,0.1,1,0.1,0.1,1.0,70.2,29.6,10.1,Low
Kamloops,2021,3.0,Spring,21.513,12,1.79275,18.1,3.2000000000000006,60.1,17.8,11.1,High
Kamloops,2021,4.0,Spring,1676.282,63,26.60765079365079,839.0,11.0,49.7,17.9,14.4,Extreme
Kamloops,2021,5.0,Spring,19.755,39,0.5065384615384615,7.34,18.1,46.7,22.2,11.2,Moderate
Kamloops,2021,6.0,Summer,230943.277,77,2999.2633376623376,95980.0,21.1,35.9,26.600000000000005,8.3,Extreme
Kamloops,2021,7.0,Summer,262565.707,243,1080.5173127572016,83342.0,24.5,36.6,16.3,12.9,Extreme
Kamloops,2021,8.0,Summer,2108.496,57,36.991157894736844,976.0,21.3,30.1,20.9,11.4,Extreme
Kamloops,2021,9.0,Fall,178.91099999999997,17,10.524176470588234,166.0,19.1,46.2,25.5,9.1,Extreme
Kamloops,2021,10.0,Fall,4.869,5,0.9738,3.1,8.6,65.5,29.4,6.4,Moderate
Kamloops,2022,2.0,Winter,0.65,1,0.65,0.65,-0.9,61.6,27.1,7.2,Low
Kamloops,2022,3.0,Spring,178.415,30,5.947166666666666,65.0,3.7,57.5,14.1,12.2,High
Kamloops,2022,4.0,Spring,64.904,42,1.5453333333333332,28.4,9.5,53.39999999999999,17.8,11.9,High
Kamloops,2022,5.0,Spring,30.407,33,0.9214242424242425,20.0,15.599999999999998,39.9,26.4,10.3,High
Kamloops,2022,6.0,Summer,5.0729999999999995,15,0.33819999999999995,3.6,17.9,38.3,36.4,12.1,Moderate
Kamloops,2022,7.0,Summer,13502.982,101,133.6928910891089,7042.0,23.399999999999995,32.6,16.8,13.6,Extreme
Kamloops,2022,8.0,Summer,10640.107,250,42.560428,4683.0,23.8,37.7,24.1,10.2,Extreme
Kamloops,2022,9.0,Fall,688.7909999999999,45,15.306466666666665,286.0,16.2,47.2,20.7,9.1,Extreme
Kamloops,2022,10.0,Fall,75.881,43,1.7646744186046512,38.0,10.0,62.199999999999996,29.8,8.7,High
Kamloops,2022,11.0,Fall,0.009,1,0.009,0.009,1.0,68.0,41.4,9.5,Low
Kamloops,2023,2.0,Winter,0.018,2,0.009,0.009,-3.0,80.7,21.2,10.1,Low
Kamloops,2023,3.0,Spring,16.405,14,1.1717857142857144,4.7,5.5,64.0,19.6,11.0,Moderate
Kamloops,2023,4.0,Spring,150.048,31,4.840258064516129,38.65,13.8,51.8,18.7,12.8,High
Kamloops,2023,5.0,Spring,1763.9839999999997,40,44.099599999999995,1711.61,17.2,49.7,24.8,9.3,Extreme
Kamloops,2023,6.0,Summer,274.666,51,5.3856078431372545,220.57,22.7,35.4,29.7,9.7,Extreme
Kamloops,2023,7.0,Summer,179057.669,183,978.4572076502732,46504.2,23.800000000000004,35.3,19.2,11.1,Extreme
Kamloops,2023,8.0,Summer,18814.141,98,191.9810306122449,13970.4,25.6,37.8,19.0,11.2,Extreme
Kamloops,2023,9.0,Fall,1325.8310000000001,15,88.38873333333335,1116.2,18.4,43.1,23.5,10.3,Extreme
Kamloops,2023,10.0,Fall,0.009,1,0.009,0.009,8.5,67.5,25.2,9.0,Low
Kamloops,2023,11.0,Fall,0.098,3,0.03266666666666667,0.08,0.6999999999999998,76.1,27.3,6.8,Low
Kamloops,2024,1.0,Winter,0.009,1,0.009,0.009,-6.0,73.7,46.5,11.0,Low
Kamloops,2024,2.0,Winter,0.018,2,0.009,0.009,-3.1,82.0,26.3,9.3,Low
Kamloops,2024,3.0,Spring,12.218,7,1.7454285714285713,8.3,0.5,71.2,13.7,8.0,Moderate
Kamloops,2024,4.0,Spring,50.977,24,2.1240416666666664,33.01,11.800000000000002,61.79999999999999,23.0,12.0,High
Kamloops,2024,5.0,Spring,273.93399999999997,29,9.446,205.0,16.4,48.4,25.3,11.4,Extreme
Kamloops,2024,6.0,Summer,155.357,31,5.011516129032258,151.0,20.4,39.7,23.8,10.4,Extreme
